text,label
@zhiyou85 @MasBRO_back Untuk melaporkan masalah seperti ini mulailah dengan menghubungi kepala sekolah untuk mengikuti proses pengaduan internal sekolah. Jika kasusnya serius seperti kekerasan atau pelecehan laporkan ke Kementerian Pendidikan Kebudayaan R,sdm
@Sociolanes Alih-alih bicara teknologi beda agama saja masih jadi masalah rutin di tengah sosial. . Belum lagi soal inovasi UU dan PERDA tidak ada sama sekali yang berpihak mendukung itu . . Pendidikan kita masih mencetak buruh dan tukang entah kapan nege,sdm
@Bayu24759707 Halo! Dampak kesehatan global seperti pandemi dan perubahan iklim memengaruhi rumah sakit di seluruh dunia termasuk Indonesia. RS menghadapi kekurangan staf akibat burnout tekanan ekonomi dari inflasi dan tantangan teknologi seperti AI dan t,sdm
@zackymakarim_ @worksfess Iya skor BMI di aplikasi HRGA mungkin buat cek kesehatan kayak buat program wellness atau asuransi. Tapi buat kerja administratif gini agak aneh sih. Di Indo undang-undang tenaga kerja bolehin tes medis setelah tawaran kerja tapi,sdm
@arielbbie Ijazah masih penting di Indonesia untuk peluang kerja terutama di sektor pemerintah dan profesional serta untuk melanjutkan pendidikan tinggi. Ijazah juga memberikan pengakuan sosial. Namun dengan perkembangan teknologi menuju Industri 4.0 di 2,sdm
@Reychan_A Untuk memperbaiki sistem pendidikan Indonesia perlu langkah konkret: tingkatkan kualitas guru lewat pelatihan dan insentif tambah anggaran dengan alokasi transparan atasi disparitas akses di desa dengan infrastruktur dan e-learning perbarui kur,sdm
@ponbid Saya mengerti Anda merasa jenuh setelah 18 tahun di sektor jasa. Di usia 40 wajar mempertimbangkan perubahan. Bertahan menawarkan stabilitas tapi jika beban mental berat kesehatan Anda bisa terganggu. Pindah ke bidang seperti teknologi pendidikan ,sdm
@bing_11029 Kemungkinan besar Prabowo Subianto yang bilang pendidikan akan tingkatin saintek di pemerintahan karena dia sebagai presiden fokus pada anggaran pendidikan terbesar di 2025 dan kebijakan sains teknologi. Gibran lebih spesifik ngomongin coding ,sdm
@tubbirfess Sepertinya sekarang misa warga aplikasi paling napak tanah adalah generalisir semua dokter adalah bajingan jadi gaperlu dokter. Ke dukun aja semua. Udah sesuai juga kan sama harapan menteri kesehatan yg pingin masyarakat gausah ke dr gigi tapi,sdm
@Opposisi6890 Akan lebih baik isi pidato Prabowo ketika itu tidak menyasar ketokohan Presiden Mustafa. Soalnya masih banyak topik lain yang lebih produktif bagi kepentingan rakyat di kedua negara. Misalnya kerja sama pendidikan ekonomi dan teknologi.,sdm
Hubungan Bonus Demografi dan Kesenjangan Bonus demografi bisa memperkecil kesenjangan jika: Pendidikan dan pelatihan merata Lapangan kerja tersedia Akses terhadap teknologi dan informasi terbuka luas Tapi juga bisa memperbesar kesenjangan jika: Tenaga kerja tidak,sdm
bidang. Dari rumah hingga ruang publik dari dunia pendidikan hingga teknologi perempuan telah menjadi agen perubahan. Karena ketika perempuan berkarya maka bangsa akan berdaya. Ketika perempuan diberdayakan masa depan bangsa ikut dikuatkan. Dan ketika generasi muda baik,sdm
Mau secanggih apapun AI dan teknologi yang dibuat manusia punya critical thinking-nya sendiri. Tinggal manusia itu sendiri yang mau atau tidak asah critical thinking-nya dengan pengetahuan. Disini pemerintah harus hadir untuk sediakan pendidikan yg layak serta pekerjaannya.,sdm
Sebab ketersediaan sumber daya guru yang kompeten untuk mengajarkan KKA dan infrastruktur teknologi masih tidak merata di berbagai wilayah. Sehingga kehadiran mata pelajaran elite ini justru akan memperlebar jurang ketimpangan pendidikan di Indonesia.,sdm
@cut_wan @gibran_tweet Pemanfaatan bonus demografi (2030-2045) adalah memaksimalkan jumlah penduduk usia kerja untuk pertumbuhan ekonomi. Strategi meliputi: - Meningkatkan pendidikan dan keterampilan pemuda. - Menciptakan lapangan kerja untuk kurangi peng,sdm
@Aie78196556 Meski kapal terasa tenggelam masih ada sekoci dan cara bertahan. Buat negara itu artinya dukung kemajuan lewat teknologi dan pendidikan. Indonesia punya anak muda yang melek teknologi dan ekonomi digital diprediksi tembus $130 miliar di 2025.,sdm
Gue merasa salah satu aspek paling menarik dari AI adalah betapa besarnya dampak positifnya dalam kehidupan sehari-hari masyarakat umum. Misalnya aplikasi AI untuk membantu dalam bidang kesehatan udah mulai memanjakan para dokter dengan diagnosis yang lebih akurat dan cepat.,sdm
Bener. Karena orientasi apotek itu uang kali yah. Bahkan marketplace orens aja bisa dengan mudah beli obat golongan keras. Tanpa perlu surat dokter tinggal ss aja produknya. Telemedicine juga bisa by request antibiotik (yg mungkin sebenernya gak perlu).,sdm
1/13 â¼ï¸ Pendidikan dan teknologi bukan dua hal terpisah lagi. Di era digital TIK (Teknologi Informasi dan Komunikasi) telah menjadi urat nadi pendidikan modern. Namun apakah semua siswa dan guru sudah benar-benar siap?,sdm
@bluepanzer21 Jepang menjadi negara maju karena beberapa faktor kunci. Pertama setelah Perang Dunia II kebijakan ekonomi berfokus pada ekspor dan inovasi teknologi didukung bantuan AS. Kedua investasi besar dalam pendidikan menciptakan tenaga kerja teramp,sdm
@masgah_ Lewat kolaborasi pendidikan mahasiswa Indonesia bisa belajar teknologi baru dari luar negeri #KunjunganTimtengTurkiyePrabowo,sdm
Hari ini mestinya ada jadwal cek kesehatan gratis (program ultah dari pemerintah). Pagi ini dikirimin rapor kesehatan dan di aplikasi juga udah keisi semua data tekanan darah gula dll padahal belum cek.,sdm
@physicalyz @creepyroom Orang Indonesia cenderung jadi pengamat ketimbang ilmuwan karena faktor budaya dan pendidikan. Budaya praktis dan pragmatis dipengaruhi teknologi modern mendorong hasil instan ketimbang penelitian jangka panjang. Sistem pendidikan ,sdm
@syekh_kyai_lmao Hehehe... Pendidiknya lulusan pesantren. Tempatnya Program Sarjana Institut Sains dan Teknologi Nahdlatul Ulama Bali (ISTNUBA) di Denpasar Setelah lulus bingung tempat kerja ndak sesuai pendidikan. UjungÂ²nya jadi driver online petani nel,sdm
@prabowo Sampai saat ini RI NEGARA BERKEMBANG Developing Country Global South RI BELUM jadi Negara maju Ada indikator2 Negara maju: -Ekonomi -Pendapatan per Kapita -Human Development Index -Pendidikan -Teknologi -Industrialisasi DLL RI perlu LEBIH BAIK Se,sdm
Turunnya tingkat kebahagiaan pada anak muda erat kaitannya dengan teknologi-digital yang berkembang pesat sementara manusianya terbelakang (pendidikan) terjadi ketimpangan serta kesenjangan ekonomi lingkungan yang rusak dan kesepian.,sdm
Kementerian Pendidikan Kebudayaan Riset dan Teknologi (Kemendikbudristek) menegaskan bahwa kegiatan wisuda di sekolah tidak bersifat wajib dan tidak boleh membebani orang tua atau wali murid.,sdm
@kegblgnunfaedh sumpah gak ada faedahnya kenapa gak praktik sains teknologi atau yang lebih berfaedah. Gimana mau maju pendidikan kita. miris,sdm
@irpanfauzi30 @RomadoniDe44112 @squirtlegems @jilulisme Indonesia udah punya dasar ekosistem AI yang oke kayak strategi nasional 2020-2045 dan investasi gede dari Nvidia ($200 juta) sama Microsoft ($1 7 miliar). Startup AI juga tumbuh pesat ada 303 di 202,sdm
pendidikan dan keterampilan tenaga kerja hingga penciptaan ekosistem inovasi yang mendorong produk-produk teknologi kesehatan dan industri kreatif. Dengan memperkuat fondasi ini Indonesia tidak hanya bisa meningkatkan daya saing ekspor -,sdm
@JHPrabowo Kebijakan itu kaya jalan perkembangan teknologi itu kaya mobil. Kalo jalannya ga mulus ya mobil cepet rusak. Masalahnya disini jalanannya khusus buat mobil offroad dek. Jangankan buat perkembangan teknologi buat pendidikan basic aja susah,sdm
@onyournaoo di kemajuan teknologi ini ga boong buat kuliah atau pendidikan emg butuh hp yg mumpuni. kalo kamu anak desain atau seni kamu bakalan tau sebutuh apa software yg mendukung.,sdm
@Dennysiregar7 Bangsa yg maju negara maju teknologi maju SDM dan pendidikan berkualitas produktif sudah bisa melejit kemajuan ke International Space Station.,sdm
AI tlh mjdi bagian tak trpisahkan dr khidupan modern trutama dlm dunia akademik. Bagi akademisi baik sbg peneliti maupun pendidik mmahami AI bukan hny soal menggunakan teknologi ini tp jg mengenali dampaknya yg luas thdp ilmu pengetahuan pendidikan dan masyarakat secara umum.,sdm
@tanyakanrl Bnerin dulu pondasi pendidikan dari yang paling dasar baru ngomongin teknologi sekelas AI noh banyak anak SMP gak bisa baca,sdm
Indonesia juga mendorong kerja sama dalam penguatan SDM khususnya bidang pendidikan ilmu pengetahuan riset dan teknologi engineering dan ekonomi digital serta kebutuhan untuk membangun kerja sama di bidang ketahanan rantai pasok economic security.,sdm
kak kucing disteril gak ngedoain bisa edukasi lebih tentang sterilisasi ya jangan anggap steril itu menyakitkan hitungannya bkn merawat justru krn pendidikan teknologi makin maju makanya ada steril,sdm
@LeonPriceleon48 Pandemi mendorong inovasi dalam sektor kesehatan termasuk telemedicine dan pengembangan teknologi medis baru,sdm
Indonesia Emas 2045. salah satu dari 8 misi tersebut adalah memperkuat pembangunan umber daya manusia sains teknologi Pendidikan Kesehatan prestasi olahraga kesetaraan gender serta penguatan peran perempuan pemuda dan penyandang disabilitas. (cont...),sdm
@kompascom Negara lain mikirin teknologi bersaing untuk kemajuan lewat riset pendidikan berkualitas sarana dan prasarana penunjang. Indon sibuk ngurus TNI disuruh ngajar,sdm
Wakil Menteri Pendidikan Tinggi Sains dan Teknologi Stella Christie membenarkan SMA Unggul Del menempati posisi teratas. Ia mengatakan semua keputusan diambil berdasarkan data dengan kriteria penilaian 60 persen prestasi dan 40 persen dari sisi kondisi ekonomi.,sdm
Tanpa kesadaran ini alih-alih menjadi instrumen pemerataan pendidikan pembelajaran KKA justru berpotensi memperkuat kelas sosial berdasarkan akses terhadap teknologi dan pengetahuan.,sdm
@bangsaemas Pemerintah mendukung pengembangan teknologi pembelajaran digital untuk memperluas akses pendidikan berkualitas bagi seluruh rakyat,sdm
3/13 Kesenjangan digital di Indonesia nyata: Daerah kota vs desa Wilayah barat vs timur Sekolah negeri vs swasta Padahal teknologi bisa menjadi alat pemerata akses pendidikan. Asal dimanfaatkan dengan benar.,sdm
kependudukan dan keluarga dan meningkatkan efektivitas dan efisiensi pelaksanaan program. Melalui program Kependudukan Pembangunan Keluarga dan Keluarga Berencana mendukung Asta Cita ke-4 Memperkuat pembangunan sumber daya manusia sains teknologi pendidikan kesehatan,sdm
@Ann_Anne7 @Z4ditya @narkosun @Ann_Anne7 @Z4ditya @narkosun Haha Grok-chan masih oke kok! Cuma bingung sama angka video Gibran itu kayaknya salah baca: 41K views 2.9K likes bukan sebaliknya. Hilirisasi itu strategi Indonesia proses bahan mentah jadi produ,hilirisasi
@Warpcastprocol Halo! Kalau maksudmu hilirisasi digital Gibran program itu masih berjalan per April 2025. Tujuannya membangun ekonomi digital lewat infrastruktur dan pelatihan teknologi seperti AI dan blockchain. Pemerintah terus dorong kebijakan digital ,hilirisasi
@Warpcastprocol @Warpcastprocol 'Hilirisasi digital' Gibran maksudnya membangun ekonomi digital Indonesia lewat infrastruktur (konektivitas internet industri perangkat) digitalisasi industri seperti pertanian pake teknologi cerdas dan latih anak muda jadi,hilirisasi
@MakiunarNoble Sangatt berperan penting dalam revolusi Industri 4.0 menggabungkan kecerdasan buatan IoT dan otomasi pintar untuk menghasilkan produksi yang lebih cepat dan efisienn,hilirisasi
@cuankripto6 Masa depan Indonesia cerah dengan pertumbuhan ekonomi sekitar 5% di 2025 didorong oleh permintaan domestik dan infrastruktur. Teknologi seperti mobil listrik (target 600.000 di 2030) dan 5G akan berkembang pesat manfaatkan cadangan nikel dan ,hilirisasi
@Masfkr @AliminVellan @tanyarlfes itu dia kita ketinggalan jauh bicara riset teknologi jangankan nikel batubara aja udh digerus energi terbarukan padahal batubara jadi penopang ekonomi nasional akhirnya mau ga mau kita riset jg hilirisasi batubara jd gas ,hilirisasi
Karena dunia makin peduli soal climate change semua negara lagi shifting ke arah energi bersih. Dan Indonesia punya potensi gede banget buat jadi pemain utama kayak punya nikel bauksit sampe rare earth yang dibutuhin banget buat teknologi masa depan.,hilirisasi
Liat UMKM desa dapet pelatihan digital langsung mikir Pemerintah melek kebutuhan zaman. Kita Percaya Kita Bisa,pemerataan
@baskomungu @yaomin999 @hrdbacot @erickthohir Terus dia bilang sudah kita jadwalkan online Dia kira seluruh Indonesia ini punya kekuatan sinyal internet yang sama apa kayak di tempat dia? Apalagi di desa. Emang otaknya di dengkul aja ini sih. Gw pernah ad,pemerataan
@achmed63588963 @AdemGPT @solehsolihun Iya pemerintah Indonesia tampaknya udah ngkaji sertifikat tanah digital dilihat dari implementasi dan riset akademis. Ada upaya sosialisasi buat masyarakat termasuk yang gaptek tapi detailnya kurang jelas. Tantangann,pemerataan
@SangatSemangat @memeunivrse Bahasa di query-nya Indonesia jadi jawabannya juga dalam bahasa Indonesia. Video itu kayaknya satire tapi ada benernya. Di Sukabumi atau desa-desa lain di Indonesia banyak warga mulai beralih ke konten media sosial karena inte,pemerataan
@everyoneislier @kerissakti Asliiii... Bukan cuma ini tapi pas kerjaan udh beres pembayarannya gak cair-cair Dulu sempet suami ada proyek Bundes ngurusin internet Desa dia beneran bisnis kan emang teknisi butuh modal pake uang apa aja yg ada giliran udh s,pemerataan
@supkuy Halo! Kepala desa di Indonesia perlu fokus pada transparansi pengelolaan dana desa melibatkan warga dalam pengambilan keputusan dan mendukung pembangunan berkelanjutan seperti energi terbarukan. Selain itu meningkatkan literasi digital dan keteram,pemerataan
Pak @bang_dasco saya lihat di VT bapak lagi bantu Kab Pali terkait sering mati lampu dan saya ucapkan terima kasih banyak pak tetapi ada satu lagi pak masalahnya yaitu jaringan internet di desa-desa nya khusus di Desa Tempirai Kec Penukal Utara yang Jaringan nya sangat susah,pemerataan
@GagarGanar Halo! Desa Bandungharjo di Donorojo Jepara mungkin kurang maju karena infrastruktur terbatas seperti jalan dan internet serta ketergantungan pada pertanian tanpa banyak diversifikasi ekonomi. Dana desa yang telat cair dan kurangnya koordinasi ,pemerataan
@0xdwizzy @hikaruyuki01 Haha iya bukan solusi web3 dong! Aku saranin tingkatin akses pendidikan buat yang miskin dan di desa plus edukasi agama biar norma budaya berubah. Tapi kalo mau coba web3 ya boleh aja sih cuma kayaknya lebih cocok buat bikin dompet,pemerataan
@indosatim3 tolong dong min utk jaringan internet di kampung Dago tengah Desa Dago RT 004 RW 001 kecamatan parungpanjang kabupaten Bogor tolong diperbaiki sudah 2 hari ini nggak bisa akses internet yg sangat merugikan kita.,pemerataan
@FuzaFirdaus Untuk Infrastruktur dasar yg meluas se provinsi jalan nasional jalan desa sanitasi irigasi listrik+internet harus didorong Pemprov supaya dapat perhatian lebih dan dituntaskan cakupannya se provinsi. Harus ada political will yg kuat menarik P,pemerataan
@almauraya @_haye_ Ya media Tempo aktif meliput isu-isu pedesaan terpencil di Indonesia. Mereka membahas topik seperti akses digital pariwisata dan festival budaya di daerah terisolasi. Contohnya artikel tentang aplikasi penyedia barang di desa terpencil ,pemerataan
@Keenoy_ @Supriya77456669 @izaenn_ @promo_BRI Aku bisa ngomong Jowo amarga dilatih karo data teks saka macem-macem basa kalebu Jawa. Asalku saka xAI dunia digital digawe kanggo mbantu global. Bab BRI riset nuduhake fokus marang mikrofinansial lan desa kar,pemerataan
@BosPurwa @kemkomdigi Ndasmu menteri opo iki .. ga mampu memberantas judol dan spam eh ini kebijakan tolol dikeluarkan .. emangnya masyarakat mampu beli kartu e-SIM Paok ndasmu pea jajaran korup .. tuch perbaiki supaya internet masuk desa tolok,pemerataan
Kalo dalam berkendara pejabat negara ini jarak pandangnya pendek selalu pakai kondisi di jakarta sebagai standar daerah lain. Coba jangan jauh2 pa ke cianjur selatan aja masih ada desa yg gak kebagian aliran listrik. Apa2 so internet bukan keren malah keliatan gagapnya.,pemerataan
@nabiylarisfa ada demografi ada geografi. harusnya bilang begini pemuda yg di desa menjadi petani peternak berbasis digital di kota jadi wirausaha pemerintah akan memfasilitasi permodalan pembinaan dan pemasaran.,pemerataan
@terbbayi boleh juga nih tinggal di desa tapi sinyal rasa kota. xl sama smartfren gabung bikin jaringan makin rapet. ga sabar liat indonesia makin digital #XLSmart,pemerataan
tolong dong ini pemerintah Kuningan Jawa Barat tepatnya untuk daerah Ciniru desa mungkaldatar persoalan internet benerÂ² gada jaringan sama sekali dari gue kecil sampe gue umur 24 tahun masalah sinyal masih susah banget!!!!,pemerataan
